id,amount_tsh,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
59749,0,Hesawa,0,DWE,33.36069447,-2.64032917,Shuleni Sekondari Kinango,0,Lake Victoria,Kinango B,Mwanza,19,2,Magu,Nyigogo,0,True,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,other,other,functional needs repair
26288,590,Dfid,1698,WATER AID,34.84023263,-4.8539717,Bahati,0,Internal,Janukha,Singida,13,4,Singida Urban,Unyambwa,44,True,WUG,,True,2004,nira/tanira,nira/tanira,handpump,wug,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
22086,500,Tcrs,1270,TCRS,30.48545162,-5.61330847,Headquarters,0,Lake Tanganyika,Headquarters,Rukwa,15,1,Mpanda,Mishamo,68,True,VWC,Kashutakasimba,True,1980,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
73934,0,Dassip,0,DWE,0,-2E-08,Amani,0,Lake Victoria,Lingeka,Shinyanga,17,1,Bariadi,Mwamapalala,0,True,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
58909,0,World Vision,0,World vision,32.07136201,-3.35326674,Tegemeo,0,Lake Tanganyika,Mubamba,Shinyanga,17,5,Bukombe,Ilolangulu,0,True,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
11882,0,Total Landcare,0,Total landcare,32.88386562,-5.11293363,Kwa Ramadhani Madaya,0,Lake Tanganyika,Mishegiwela,Tabora,14,6,Tabora Urban,Ndevelwa,0,False,VWC,,True,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
31883,0,Lga,426,LGA,38.6549288,-10.66563006,Darani,0,Ruvuma / Southern Coast,Majimaji,Mtwara,90,33,Masasi,Namajani,1,,VWC,,True,2009,other,other,other,vwc,user-group,unknown,unknown,salty,salty,dry,dry,machine dbh,borehole,groundwater,other,other,others
71907,500,Unicef,1656,DWE,34.6397319,-9.05626572,Kwa Mode Kafyulila,0,Rufiji,Kati,Iringa,11,4,Njombe,Usuka,85,True,WUA,wanging'ombe water supply s,True,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
62241,1000,Danida,960,DANIDA,35.94556812,-10.62961043,Kwa Basilisi Fusi,0,Rufiji,Madukani A,Ruvuma,10,5,Namtumbo,Msindo,300,True,VWC,Ngwinde water gravity scheme,True,1991,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
5039,1000,Rc Church,2175,RC CHURCH,34.40677899,-9.21316455,Kwa Oleni Mbwilo,0,Rufiji,Ilulu B,Iringa,11,4,Njombe,Wangama,40,True,VWC,imalilo water supply scheme,True,2000,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
36989,50,Jica,383,JICA,38.56913695,-10.37154162,Kisimani Jica,0,Ruvuma / Southern Coast,Mapinduzi,Lindi,8,3,Nachingwea,Mtua,405,True,VWC,Kipara,True,2007,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
13509,0,Lawatefuka Water Supply,1298,Lawatefuka water sup,37.10486243,-3.19175526,Kwa Ester Nicholaus,0,Pangani,Mae Kati,Kilimanjaro,3,7,Siha,Siha Mashariki,1,True,Water Board,TM lawate water suppy,True,2002,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
28369,0,Bsf,0,DWE,35.2019786,-5.1290253,Tangini,0,Internal,Boro,Dodoma,1,1,Kondoa,Ovada,0,True,VWC,Meng,False,0,cemo,other motorpump,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
2186,0,Dasip,0,DASIP,0,-2E-08,Muungano,0,Lake Victoria,Mkuyuni,Shinyanga,17,1,Bariadi,Mwadobana,0,True,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
24846,0,Dwsp,0,DWE,0,-2E-08,Asante Mabomba,0,Lake Victoria,Mwanghalanga,Shinyanga,17,1,Bariadi,Sapiwi,0,True,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
50810,100,Cobashec,377,DWE,35.74108622,-8.85591745,Kwampangile,0,Rufiji,Lumumwe,Morogoro,5,3,Kilombero,Mlimba,250,True,,,True,2002,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
47606,0,Private Individual,0,ISSAA KANYANGE,33.56239183,-3.55133395,Kwa Lssa,0,Internal,Maganzo,Shinyanga,17,8,Kishapu,Songwa,0,False,Private operator,,False,0,other,other,other,private operator,commercial,pay per bucket,per bucket,salty,salty,enough,enough,shallow well,shallow well,groundwater,other,other,functional needs repair
36286,0,Dwssp,0,DWE,33.5594036,-3.54418686,Sebandekelo,0,Internal,Majimaji,Shinyanga,17,8,Kishapu,Songwa,0,True,WUG,,False,0,other,other,other,wug,user-group,unknown,unknown,salty,salty,unknown,unknown,shallow well,shallow well,groundwater,other,other,functional needs repair
45450,0,Kkkt,0,KKKT,32.49546364,-9.08656841,Siwingwa Christopher,0,Lake Rukwa,Ndalambo Kati,Mbeya,12,6,Mbozi,Ndalambo,0,True,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
71654,0,Redcross,0,KYASHA ENTERPR,31.83709851,-1.08502962,Shule Ya Msingi Katale,0,Lake Victoria,Katale,Kagera,18,2,Bukoba Rural,Rubafu,0,True,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
7024,0,Hesawa,0,DWE,31.31979209,-2.63508391,Kwa Mzee Senso,0,Lake Tanganyika,Ng'Ambo B,Kagera,18,4,Biharamulo,Biharamulo Urban,0,True,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
63791,0,Lgcbg,302,DWE,35.83477786,-8.97627368,Kwamhiche,0,Rufiji,Iduindembo,Morogoro,5,3,Kilombero,Utengule,450,True,,,True,2008,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
22207,0,World Vision,0,World vision,34.0211968,-3.58322918,Msituni,0,Internal,Mwambuluki,Shinyanga,17,2,Maswa,Dakama,0,True,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,fluoride abandoned,fluoride,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
35890,0,Oxfarm,0,DWE,31.17188006,-1.583163,Kwa Lucas,0,Lake Victoria,Chanyangoma,Kagera,18,1,Karagwe,Bugene,0,True,VWC,Rwamgurusi water,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
69666,4700,Cefa-njombe,1242,Cefa,35.23918067,-9.08167288,Kwa Gabriel Masinga,0,Rufiji,Idyadya,Iringa,11,4,Njombe,Ikondo,76,True,VWC,Ikondo electrical water sch,True,1986,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
16936,0,Rwssp,0,DWE,32.50632632,-3.73770637,Kwa Makoye,0,Lake Tanganyika,Nyambula,Shinyanga,17,3,Kahama,Ngongwa,0,True,,,True,0,other,other,other,vwc,user-group,unknown,unknown,milky,milky,dry,dry,shallow well,shallow well,groundwater,other,other,others
22818,50,Jaica,54,JAICA,39.45899437,-10.23246189,Tenkini,0,Ruvuma / Southern Coast,Nyerere,Lindi,80,23,Lindi Rural,Nyengedi,123,True,VWC,JAICA Borehole Scheme,False,2006,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,others
16252,0,Ministry Of Water,1180,DWE,35.86922384,-4.1389534,Kwa Maliseli,0,Internal,Senta,Manyara,21,1,Babati,Mamire,84,True,VWC,Mamire water supply,True,1998,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
54458,0,Wateraid,0,SEMA,33.0156801,-4.66036109,Kigando Centre 1,0,Lake Tanganyika,Kigando Centre,Tabora,14,1,Nzega,Mwakanshashala,0,True,VWC,,True,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,salty abandoned,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
73046,0,Kkkt Church,1382,KKKT CHURCH,37.88462628,-4.20821435,Zahanati,0,Pangani,Indini,Kilimanjaro,3,3,Same,Vudee,210,True,Water authority,Kiamachini water supply,True,1982,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
68351,500,Aco/germany,1306,DWE,37.31770004,-3.24131135,Kwa Clemence Kwayu,0,Pangani,Singa Kifueni,Kilimanjaro,3,4,Moshi Rural,Kibosho Mashariki,60,True,VWC,Msowo water supply,True,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
62234,0,Norad,911,DWE,29.64216166,-4.79774317,Kwa Thabit Rashid,0,Lake Tanganyika,Buhinda,Kigoma,16,3,Kigoma Rural,Kagongo,380,True,VWC,Kagongo water project,True,1992,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
55630,500,Unicef,1702,DWE,34.63227122,-9.10324969,Kwa Essau Mfikwa,0,Rufiji,Ngelele,Iringa,11,4,Njombe,Mdandu,55,True,WUA,wanging'ombe water supply s,True,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,others
20726,0,Wvt,1337,WVT,34.06409034,-2.99754712,Shule Ya Msingi Dasina B,0,Lake Victoria,Lutaru,Shinyanga,17,1,Bariadi,Nkoma,1100,True,Parastatal,,False,2007,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
1592,0,Government Of Tanzania,1053,District council,37.6737756,-3.22300783,Lower Road,0,Pangani,Mandateni,Kilimanjaro,3,1,Rombo,Keni  Alleni,1,True,Company,Machame Aleni water supply,True,1980,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
19912,200,Government Of Tanzania,1854,DWE,38.24431153,-4.5561185,Kwa Mzee Shenyange,0,Pangani,Mbugui,Tanga,4,1,Lushoto,Rangwi,1,True,VWC,Shagayo forest,True,1978,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
30102,20,China Government,203,Ch,38.30645081,-6.56444038,Zakia,0,Wami / Ruvu,Kota,Pwani,6,1,Bagamoyo,Lugoba,80,True,WUA,Chalinze wate,True,2003,ksb,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
2313,0,Government Of Tanzania,1322,DWE,30.30275293,-4.44338253,Kwa Kajoro,0,Lake Tanganyika,Mgombe A,Kigoma,16,2,Kasulu,Nyakitonto,750,True,Water authority,Janda,False,1982,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,others
16060,15,Isf,1039,ISF,35.3029403,-3.52256131,Malihai,0,Internal,Gidibashi,Arusha,24,30,Karatu,Mang'ola,100,True,VWC,Jumuhiya ya watumia maji,True,1998,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe multiple,communal standpipe,others
32961,0,Rwssp,0,DWE,0,-2E-08,Nkindwabiye Shule Ya Msingi,0,Lake Victoria,Bariadi,Shinyanga,17,1,Bariadi,Nkololo,0,False,Parastatal,,False,0,afridev,afridev,handpump,parastatal,parastatal,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
52408,0,,0,,33.59904906,-9.22476034,Kwa Mzee Sakaveto,0,Lake Nyasa,Ighembe,Mbeya,12,4,Rungwe,Lufingo,0,True,VWC,S,,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
18559,0,,1494,,34.72889358,-4.59247577,Muhuvi Primary,0,Internal,Elimu,Singida,13,2,Singida Rural,Ughandi,1,True,VWC,,,1990,afridev,afridev,handpump,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump,others
42069,0,Rwssp,0,WEDECO,34.19312157,-3.18436582,Umoja,0,Internal,Ntuzu,Shinyanga,17,6,Meatu,Mwabusalu,0,True,WUG,None,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
33493,0,Shipo,1666,SHIPO,34.98065303,-9.27104747,Kwa Mariamu Nyato,0,Rufiji,Ikombe,Iringa,11,4,Njombe,Kidegembye,25,True,WUA,,True,2008,other - rope pump,rope pump,rope pump,wua,user-group,pay when scheme fails,on failure,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,others
45036,0,Padep,1110,PADEP,34.25601138,-4.3359958,Lamboni,0,Internal,Msisi,Singida,13,1,Iramba,Shelui,568,True,VWC,,True,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,coloured,colored,seasonal,seasonal,dam,dam,surface,communal standpipe multiple,communal standpipe,others
36519,1000,World Vision,1416,World Vision,37.91521252,-4.15288295,Kwa Nginyangwa,0,Pangani,Kwamchu,Kilimanjaro,3,3,Same,Mshewa,35,True,Water authority,Tutu,True,1995,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,unknown,other,unknown,communal standpipe,communal standpipe,functional needs repair
5639,0,Government Of Tanzania,0,GOVER,35.88192871,-6.68434718,Bombani,0,Rufiji,Lusinde,Dodoma,1,4,Chamwino,Manzase,0,True,VWC,Sasa,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
54318,300,Msf,1007,MSF,29.66914509,-4.71870683,Shule Ya Msingi Bubango,0,Lake Tanganyika,Kabasaka,Kigoma,16,3,Kigoma Rural,Mwamgongo,800,True,WUG,Mwongolele water project,True,2003,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
70852,0,Dwsp,0,DWE,0,-2E-08,Mang'Ada,0,Lake Victoria,Mang'Ada,Shinyanga,17,1,Bariadi,Chinamili,0,True,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
50148,100,0,16,0,39.19361828,-6.91579441,Kwa Laurence,0,Wami / Ruvu,Mtaa Wa Kivule,Dar es Salaam,7,2,Ilala,Kitunda,50,,Private operator,,False,2010,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
63346,0,El,0,EL,31.46403701,-1.72471079,Ya Wananchi,0,Lake Victoria,Rubale,Kagera,18,3,Muleba,Ngenge,0,True,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
48044,0,World Vision,0,World vision,34.01051749,-3.48204254,Mwandete Primary School,0,Internal,Ikuililo,Shinyanga,17,2,Maswa,Dakama,0,True,WUG,,False,0,gravity,gravity,gravity,wug,user-group,other,other,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
73055,250,Government Of Tanzania,1110,Government,29.9643479,-4.84112073,Kwa Zuhura,0,Lake Tanganyika,Kwaga B,Kigoma,16,2,Kigoma Rural,Matendo,290,True,Water authority,Kasangezi,True,1976,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
42787,0,Tcrs,1572,TCRS,37.97557582,-4.49816205,Vunta Secondary,0,Pangani,Hemwambo,Kilimanjaro,3,3,Same,Vunta,420,True,Water authority,Vunta water supply,True,1996,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
26254,0,Marafip,1149,DWE,33.23603193,-2.09982709,Kwa Nyakosi,0,Lake Victoria,Mwilindi,Mara,20,4,Bunda,Kisorya,180,True,WUG,,False,1998,other,other,other,wug,user-group,pay when scheme fails,on failure,salty,salty,enough,enough,shallow well,shallow well,groundwater,other,other,others
32608,10,Germany Republi,1055,CES,37.14438387,-3.26952235,Area 6 Namba 16,0,Pangani,Kengere,Kilimanjaro,3,5,Hai,Masama Kusini,150,True,Water Board,Losaa-Kia water supply,True,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
4521,250,Oxfam,1045,OXFAM,29.83166761,-4.64954689,Kwa Elyas,0,Lake Tanganyika,Mkoza,Kigoma,16,2,Kasulu,Munzenze,750,True,Water authority,Nyantamba,True,2000,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
36279,5000,Plan Int,276,Plan Int,36.34123433,-8.15018411,Kwambwagai,0,Rufiji,Bomamzinga B,Morogoro,5,3,Kilombero,Idete,120,True,,,True,2004,other - rope pump,rope pump,rope pump,vwc,user-group,pay when scheme fails,on failure,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
68256,50,Kanisa La Menonite,1215,MTN,34.0417789,-1.16525177,Nyawile,0,Lake Victoria,Nyamateng'Enga,Mara,20,6,Rorya,Mkoma,350,True,Private operator,Mradi wa maji Shirati,False,1992,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,others
